imgname,sight,scale,x,y,angle1,angle2,distance,gain
bs0_ue00230.png,[1.],[0.742029],0.25081927,0.4506765,-0.54422766,0.084090866,[0.08333684],[0.4490152]
bs0_ue00231.png,[1.],[0.742029],0.25376868,0.26766276,0.4003654,1.0286839,[0.16791806],[0.47530696]
bs0_ue00232.png,[0.],[0.742029],0.6614734,0.25907257,0.12454124,0.6990588,[0.37788957],[0.64378375]
bs0_ue00233.png,[1.],[0.742029],0.38142478,0.33446965,0.19262293,0.82094145,[0.10547311],[0.45631424]
bs0_ue00234.png,[1.],[0.742029],0.2559567,0.22146614,0.37986198,1.0081805,[0.20965791],[0.48488563]
bs0_ue00235.png,[1.],[0.742029],0.6552654,0.8820171,-0.18981986,0.43849868,[0.57096416],[0.5258624]
bs0_ue00236.png,[0.],[0.742029],0.6705395,0.3367995,0.12454124,0.63703215,[0.37137696],[0.6665521]
bs0_ue00237.png,[1.],[0.742029],0.45022836,0.5069322,-0.121674,0.50664455,[0.15713672],[0.47316387]
bs0_ue00238.png,[1.],[0.742029],0.66158533,0.63067967,-0.112034045,0.51628447,[0.40043178],[0.5110934]
bs0_ue00239.png,[1.],[0.742029],0.4224527,0.5133037,-0.15250565,0.47581285,[0.13988924],[0.46830142]
bs0_ue00240.png,[1.],[0.742029],0.6900772,0.9270049,-0.18915132,0.4391672,[0.62775874],[0.52968645]
bs0_ue00241.png,[1.],[0.742029],0.64389324,0.8673315,-0.19007039,0.43824816,[0.55242354],[0.52448004]
bs0_ue00242.png,[1.],[0.742029],0.26165825,0.61422586,-0.3749326,0.25338596,[0.20691057],[0.48326886]
bs0_ue00243.png,[0.],[0.742029],0.63517445,0.26660442,0.12454124,0.70084774,[0.35068902],[0.63708556]
bs0_ue00244.png,[0.],[0.742029],0.40205196,0.88644564,-0.077711284,0.21141589,[0.708083],[0.756572]
bs0_ue00245.png,[0.],[0.742029],0.36378732,0.95023245,-0.077711284,0.21059242,[0.7823987],[0.7608885]
bs0_ue00246.png,[1.],[0.742029],0.27969342,0.16912836,0.3486243,0.97694284,[0.25433016],[0.49259868]
bs0_ue00247.png,[0.],[0.742029],0.7514059,0.581519,-0.077711284,0.5649565,[0.4593583],[0.5965164]
bs0_ue00248.png,[0.],[0.742029],0.40565854,0.18664947,0.2969306,0.7063191,[0.27718973],[0.6754473]
bs0_ue00249.png,[0.],[0.742029],0.7806668,0.20494343,0.14020482,0.77311075,[0.6049855],[0.8060778]
bs0_ue00250.png,[0.],[0.742029],0.85243267,0.51292276,-0.077711284,0.720594,[1.0963657],[0.8200784]
bs0_ue00251.png,[1.],[0.742029],0.51726526,0.7662185,-0.21232624,0.41599232,[0.39923579],[0.5097808]
bs0_ue00252.png,[1.],[0.742029],0.3351847,0.33937588,0.28373465,0.9120532,[0.08406702],[0.449063]
bs0_ue00253.png,[0.],[0.742029],0.3480302,0.99059016,-0.077711284,0.21299298,[0.82528013],[0.7628841]
bs0_ue00254.png,[1.],[0.742029],0.7070416,0.83583134,-0.16543335,0.4628852,[0.56779],[0.5256323]
bs0_ue00255.png,[1.],[0.742029],0.5444221,0.6234747,-0.14946555,0.478853,[0.3028916],[0.49960178]
bs0_ue00256.png,[1.],[0.742029],0.44309774,0.7943616,-0.25236052,0.37595803,[0.395545],[0.5094548]
bs0_ue00257.png,[1.],[0.742029],0.80880916,0.636217,-0.08431941,0.5439991,[0.532988],[0.52253985]
bs0_ue00258.png,[1.],[0.742029],0.819961,0.72497374,-0.11057235,0.51774615,[0.58445084],[0.5268077]
bs0_ue00259.png,[1.],[0.742029],0.6032812,0.82063234,-0.1924742,0.43584433,[0.4909291],[0.5195489]
bs0_ue00260.png,[1.],[0.742029],0.5838444,0.80078363,-0.1944635,0.433855,[0.46359658],[0.5171591]
bs0_ue00261.png,[0.],[0.742029],0.41422573,0.99002457,-0.056483943,0.29703313,[0.7408807],[0.7542889]
bs0_ue00262.png,[1.],[0.742029],0.5387982,0.8369037,-0.21897654,0.409342,[0.4715801],[0.5164871]
bs0_ue00263.png,[0.],[0.742029],0.37195826,0.19018303,0.2969306,0.75599784,[0.24602482],[0.6569631]
bs0_ue00264.png,[0.],[0.742029],0.67814606,0.183594,0.17300299,0.7938293,[0.5319416],[0.7377696]
bs0_ue00265.png,[1.],[0.742029],0.21596344,0.31654775,0.4763003,1.1046188,[0.1500701],[0.47103053]
bs0_ue00266.png,[0.],[0.742029],0.81973416,0.34101847,0.14020482,0.5854156,[0.5587434],[0.7049091]
bs0_ue00267.png,[1.],[0.742029],0.39965248,0.7282864,-0.2657111,0.36260742,[0.3203013],[0.5009732]
bs0_ue00268.png,[0.],[0.742029],0.790687,0.5853713,-0.077711284,0.57370365,[0.49801466],[0.62013924]
bs0_ue00269.png,[1.],[0.742029],0.7442686,0.863377,-0.16257644,0.4657421,[0.6132833],[0.52886367]
bs0_ue00270.png,[1.],[0.742029],0.2908545,0.18680438,0.3418095,0.97012806,[0.23524727],[0.48947006]
bs0_ue00271.png,[1.],[0.742029],0.49250004,0.65330994,-0.18920393,0.43911463,[0.2908305],[0.49670938]
bs0_ue00272.png,[1.],[0.742029],0.37692225,0.5962883,-0.25538102,0.3729375,[0.18771005],[0.4797231]
bs0_ue00273.png,[1.],[0.742029],0.809086,0.8826074,-0.15249757,0.47582096,[0.67261004],[0.5327438]
bs0_ue00274.png,[1.],[0.742029],0.31987587,0.57213056,-0.31831893,0.3099996,[0.15599059],[0.47324103]
bs0_ue00275.png,[0.],[0.742029],0.6127068,0.33095622,0.12454124,0.64574564,[0.31420314],[0.658305]
bs0_ue00276.png,[0.],[0.742029],0.36016026,0.94770753,-0.077711284,0.20876011,[0.7820206],[0.7610699]
bs0_ue00277.png,[0.],[0.742029],0.58840173,0.45033607,-0.077711284,0.97478426,[0.38525677],[0.73634005]
bs0_ue00278.png,[1.],[0.742029],0.22795117,0.6332605,-0.3975057,0.23081283,[0.2364463],[0.48963773]
bs0_ue00279.png,[0.],[0.742029],0.4508301,0.9723255,-0.023316747,0.3247277,[0.6433872],[0.5570977]
bs0_ue00280.png,[0.],[0.742029],0.45582694,0.9194632,-0.023316747,0.3278999,[0.59097135],[0.5807885]
bs0_ue00281.png,[0.],[0.742029],0.4185608,0.9956846,-0.056483943,0.2986405,[0.74616534],[0.7542069]
bs0_ue00282.png,[0.],[0.742029],0.39178574,0.1967351,0.2969306,0.69118685,[0.26075557],[0.6743305]
bs0_ue00283.png,[1.],[0.742029],0.5853532,0.87291735,-0.20949037,0.41882816,[0.525437],[0.5221653]
bs0_ue00284.png,[1.],[0.742029],0.7714024,0.6223906,-0.08541239,0.54290617,[0.49325758],[0.5194964]
bs0_ue00285.png,[1.],[0.742029],0.36905757,0.5591192,-0.25100487,0.37731364,[0.15035067],[0.47180408]
bs0_ue00286.png,[1.],[0.742029],0.8339933,0.69336873,-0.09875442,0.5295641,[0.58081245],[0.5265107]
bs0_ue00287.png,[1.],[0.742029],0.63838357,0.62894154,-0.117760874,0.51055765,[0.38005373],[0.50894606]
bs0_ue00288.png,[1.],[0.742029],0.73545,0.607362,-0.085947014,0.5423715,[0.45437014],[0.51612175]
bs0_ue00289.png,[0.],[0.742029],0.6247156,0.17456646,0.12454124,1.1618463,[0.49806812],[0.6744673]
bs0_ue00290.png,[1.],[0.742029],0.67519665,0.82031846,-0.17027569,0.45804286,[0.53500766],[0.52314484]
bs0_ue00291.png,[1.],[0.742029],0.26565352,0.09500415,0.34930733,0.97762585,[0.3294589],[0.5030845]
bs0_ue00292.png,[1.],[0.742029],0.54646945,0.53997386,-0.0996981,0.5286204,[0.25568226],[0.49278697]
bs0_ue00293.png,[1.],[0.742029],0.51675487,0.48744914,-0.068520054,0.5597985,[0.20727907],[0.48437804]
bs0_ue00294.png,[0.],[0.742029],0.6498968,0.4978216,-0.26098812,0.7838268,[0.7343165],[0.9122415]
bs0_ue00295.png,[1.],[0.742029],0.6819745,0.5789199,-0.08412768,0.5441908,[0.39403823],[0.5102617]
bs0_ue00296.png,[1.],[0.742029],0.31545573,0.5194861,-0.32919982,0.2991187,[0.10470457],[0.45802462]
bs0_ue00297.png,[1.],[0.742029],0.25298393,0.5653027,-0.40317887,0.22513965,[0.16487087],[0.4748938]
bs0_ue00298.png,[1.],[0.742029],0.5276983,0.68378586,-0.18280351,0.445515,[0.33615038],[0.50389636]
bs0_ue00299.png,[1.],[0.742029],0.5387326,0.66179615,-0.16916196,0.45915657,[0.32625958],[0.5026934]
bs0_ue00300.png,[1.],[0.742029],0.8480648,0.7185391,-0.10387935,0.5244392,[0.6053074],[0.52826595]
bs0_ue00301.png,[0.],[0.742029],0.6350108,0.30825672,0.12454124,0.6648229,[0.33930412],[0.6539678]
bs0_ue00302.png,[0.],[0.742029],0.35253492,0.19847488,0.2969306,0.8085291,[0.22625697],[0.595125]
bs0_ue00303.png,[1.],[0.742029],0.7851341,0.67917335,-0.10277184,0.52554667,[0.53122324],[0.5228062]
bs0_ue00304.png,[1.],[0.742029],0.5276187,0.7890671,-0.21331704,0.41500148,[0.42418778],[0.51218975]
bs0_ue00305.png,[0.],[0.742029],0.8057208,0.56491035,-0.077711284,0.59676415,[0.5083305],[0.6498816]
bs0_ue00306.png,[1.],[0.742029],0.23501697,0.26956967,0.42103022,1.0493487,[0.17486042],[0.47687477]
bs0_ue00307.png,[1.],[0.742029],0.675967,0.87288404,-0.18212023,0.44619828,[0.57601804],[0.5262344]
bs0_ue00308.png,[0.],[0.742029],0.8447866,0.16265635,0.14020482,0.7683356,[0.6810983],[0.812712]
bs0_ue00309.png,[1.],[0.742029],0.4896327,0.65093154,-0.18985733,0.4384612,[0.28724048],[0.4964412]
bs0_ue00310.png,[1.],[0.742029],0.5100247,0.8557115,-0.23336706,0.39495146,[0.47633874],[0.51700246]
bs0_ue00311.png,[1.],[0.742029],0.6335378,0.7103926,-0.15095991,0.47735864,[0.42701912],[0.5137653]
bs0_ue00312.png,[1.],[0.742029],0.22266443,0.33405924,0.4886257,1.1169442,[0.13368237],[0.46665153]
bs0_ue00313.png,[1.],[0.742029],0.74053043,0.8114231,-0.15105979,0.47725874,[0.5739694],[0.52608335]
bs0_ue00314.png,[0.],[0.742029],0.63769615,0.36092347,0.20186135,0.5435921,[0.417145],[0.8580243]
bs0_ue00315.png,[1.],[0.742029],0.32752356,0.6011855,-0.30929273,0.31902578,[0.18472095],[0.4798535]
bs0_ue00316.png,[1.],[0.742029],0.85238934,0.8151833,-0.12865838,0.49966016,[0.6620541],[0.53206575]
bs0_ue00317.png,[0.],[0.742029],0.41413933,0.17747265,0.2969306,0.7192212,[0.28864345],[0.6796858]
bs0_ue00318.png,[0.],[0.742029],0.8063314,0.54494107,-0.077711284,0.6161352,[0.5067585],[0.6638731]
bs0_ue00319.png,[1.],[0.742029],0.6599478,0.7225592,-0.14689155,0.481427,[0.45463762],[0.51636255]
bs0_ue00320.png,[1.],[0.742029],0.49062508,0.4919203,-0.08272924,0.5455893,[0.18483354],[0.47949967]
bs0_ue00321.png,[1.],[0.742029],0.30129007,0.3852762,0.43059087,1.0589094,[0.04743714],[0.42784667]
bs0_ue00322.png,[1.],[0.742029],0.59930164,0.83234876,-0.19647798,0.43184057,[0.4983578],[0.52016836]
bs0_ue00323.png,[1.],[0.742029],0.66758895,0.98669434,-0.20516701,0.42315155,[0.6651041],[0.5322589]
bs0_ue00324.png,[1.],[0.742029],0.5360315,0.9021696,-0.23122832,0.3970902,[0.5292384],[0.5212975]
bs0_ue00325.png,[1.],[0.742029],0.21671778,0.39967313,0.5935153,1.2218338,[0.11109371],[0.45972905]
bs0_ue00326.png,[1.],[0.742029],0.573895,0.7964809,-0.19701837,0.43130016,[0.45448804],[0.51632357]
bs0_ue00327.png,[0.],[0.742029],0.4533882,0.22840504,0.17300299,0.93671787,[0.23899761],[0.6509445]
bs0_ue00328.png,[1.],[0.742029],0.3763989,0.59200674,-0.2545669,0.37375164,[0.18350409],[0.47887]
bs0_ue00329.png,[1.],[0.742029],0.34660754,0.34752843,0.25001407,0.8783326,[0.07907511],[0.44682205]
bs0_ue00330.png,[1.],[0.742029],0.3233337,0.29979247,0.31372172,0.94204026,[0.12141348],[0.46286228]
bs0_ue00331.png,[1.],[0.742029],0.22439106,0.3697096,0.53669655,1.1650151,[0.11307849],[0.46038032]
bs0_ue00332.png,[1.],[0.742029],0.79556096,0.99582404,-0.17700833,0.45131022,[0.7465771],[0.5371233]
bs0_ue00333.png,[1.],[0.742029],0.7441857,0.70723647,-0.12024846,0.5080701,[0.5113308],[0.52123857]
bs0_ue00334.png,[1.],[0.742029],0.6041056,0.53549105,-0.078973174,0.5493454,[0.30557558],[0.49997002]
bs0_ue00335.png,[1.],[0.742029],0.69370997,0.9746417,-0.19661154,0.431707,[0.66894656],[0.5325145]
bs0_ue00336.png,[0.],[0.742029],0.7130595,0.3318475,0.12454124,0.6391529,[0.41399407],[0.66962343]
bs0_ue00337.png,[1.],[0.742029],0.22344528,0.21044913,0.40352798,1.0318465,[0.23202923],[0.48796836]
bs0_ue00338.png,[1.],[0.742029],0.7231852,0.69759923,-0.12186028,0.5064582,[0.48860842],[0.5193469]
bs0_ue00339.png,[1.],[0.742029],0.70340556,0.6043734,-0.09097087,0.5373477,[0.42418116],[0.5134155]
bs0_ue00340.png,[0.],[0.742029],0.4986442,0.21493442,0.14020482,0.93950987,[0.28580973],[0.6642608]
bs0_ue00341.png,[0.],[0.742029],0.5405606,0.3218941,0.12454124,0.6709556,[0.2443967],[0.60402226]
bs0_ue00342.png,[1.],[0.742029],0.32488137,0.09198148,0.31305197,0.9413705,[0.32743436],[0.49454173]
bs0_ue00343.png,[1.],[0.742029],0.5204766,0.695833,-0.19048484,0.4378337,[0.34151706],[0.5044533]
bs0_ue00344.png,[1.],[0.742029],0.30562058,0.35431093,0.3673604,0.9956789,[0.07133531],[0.4431759]
bs0_ue00345.png,[0.],[0.742029],0.6083209,0.355002,0.14020482,0.49819088,[0.36846754],[0.7049002]
bs0_ue00346.png,[1.],[0.742029],0.46253455,0.8116338,-0.24600187,0.38231668,[0.4180743],[0.5116986]
bs0_ue00347.png,[1.],[0.742029],0.77543837,0.8474643,-0.15180102,0.47651753,[0.6240479],[0.5295923]
bs0_ue00348.png,[1.],[0.742029],0.6390765,0.8095347,-0.1782575,0.45006102,[0.5035353],[0.5206137]
bs0_ue00349.png,[1.],[0.742029],0.57972586,0.88153,-0.21295731,0.41536123,[0.53015816],[0.52208436]
bs0_ue00350.png,[0.],[0.742029],0.6082121,0.32763043,0.12454124,0.64969254,[0.310066],[0.65656054]
bs0_ue00351.png,[1.],[0.742029],0.6845709,0.67445505,-0.12326857,0.50504994,[0.44377905],[0.51535124]
bs0_ue00352.png,[1.],[0.742029],0.39227512,0.4545123,-0.096262634,0.5320559,[0.08231372],[0.4486923]
bs0_ue00353.png,[1.],[0.742029],0.67444634,0.7633482,-0.1552433,0.4730752,[0.49310526],[0.5197411]
bs0_ue00354.png,[0.],[0.742029],0.59046775,0.31334624,0.12454124,0.6683971,[0.29475707],[0.6477599]
bs0_ue00355.png,[1.],[0.742029],0.8275906,0.7161463,-0.10663966,0.52167886,[0.5864195],[0.5269379]
bs0_ue00356.png,[1.],[0.742029],0.3318143,0.091913134,0.3088061,0.9371246,[0.32761413],[0.5021107]
bs0_ue00357.png,[0.],[0.742029],0.42844075,0.92570657,-0.023316747,0.31669936,[0.59609216],[0.66627336]
bs0_ue00358.png,[0.],[0.742029],0.693213,0.314316,0.12454124,0.6527412,[0.3957953],[0.6636142]
bs0_ue00359.png,[1.],[0.742029],0.5474629,0.6753988,-0.17061898,0.45769954,[0.34219083],[0.50464344]
bs0_ue00360.png,[0.],[0.742029],0.63095284,0.5432412,-0.077711284,0.55754054,[0.33327737],[0.55404955]
bs0_ue00361.png,[1.],[0.742029],0.45993632,0.5841414,-0.17612703,0.4521915,[0.21654536],[0.4854453]
bs0_ue00362.png,[1.],[0.742029],0.355885,0.5680263,-0.27099416,0.3573244,[0.15541585],[0.47300062]
bs0_ue00363.png,[1.],[0.742029],0.23517288,0.21571712,0.3960116,1.0243301,[0.22243062],[0.48723775]
bs0_ue00364.png,[1.],[0.742029],0.31673166,0.12405007,0.31846863,0.9467872,[0.29554185],[0.49859786]
bs0_ue00365.png,[1.],[0.742029],0.81672543,0.96740127,-0.16769227,0.46062627,[0.7387877],[0.53670335]
bs0_ue00366.png,[1.],[0.742029],0.7426889,0.742609,-0.13157514,0.49674338,[0.5309311],[0.52281624]
bs0_ue00367.png,[1.],[0.742029],0.23476516,0.4154181,0.6216356,1.2499541,[0.09212897],[0.45276013]
bs0_ue00368.png,[1.],[0.742029],0.46753117,0.5848629,-0.17122933,0.4570892,[0.22196442],[0.48635575]
bs0_ue00369.png,[1.],[0.742029],0.39176244,0.41674724,0.004724142,0.6330427,[0.07349302],[0.44320008]
bs0_ue00370.png,[1.],[0.742029],0.7495524,0.6715931,-0.10716285,0.5211557,[0.496675],[0.52000844]
bs0_ue00371.png,[1.],[0.742029],0.4888817,0.6199457,-0.17649037,0.45182815,[0.2623078],[0.49353027]
bs0_ue00372.png,[1.],[0.742029],0.5774551,0.5039246,-0.064888105,0.5634304,[0.2696474],[0.49359635]
bs0_ue00373.png,[1.],[0.742029],0.22852425,0.3543254,0.50924444,1.137563,[0.11714073],[0.46169245]
bs0_ue00374.png,[0.],[0.742029],0.8216244,0.35051203,0.14020482,0.5800928,[0.56272495],[0.70627344]
bs0_ue00375.png,[1.],[0.742029],0.53749925,0.8654764,-0.22472295,0.4035956,[0.49655083],[0.5186764]
bs0_ue00376.png,[1.],[0.742029],0.80957127,0.87648004,-0.15107113,0.4772474,[0.66874856],[0.53250104]
bs0_ue00377.png,[1.],[0.742029],0.6772759,0.96776223,-0.19962904,0.42868948,[0.654195],[0.5315726]
bs0_ue00378.png,[1.],[0.742029],0.27528802,0.5889288,-0.36879343,0.25952512,[0.17903733],[0.4778493]
bs0_ue00379.png,[1.],[0.742029],0.28278127,0.41104993,0.59237635,1.2206949,[0.04855555],[0.42876214]
bs0_ue00380.png,[0.],[0.742029],0.6520977,0.2471586,0.12454124,0.71053606,[0.37364513],[0.6324179]
bs0_ue00381.png,[0.],[0.742029],0.733569,0.32000676,0.12454124,0.64599454,[0.4352576],[0.66916174]
bs0_ue00382.png,[0.],[0.742029],0.5720278,0.33741677,0.12454124,0.6419049,[0.27330709],[0.6505211]
bs0_ue00383.png,[0.],[0.742029],0.57914925,0.26819602,0.12454124,0.72172254,[0.29887244],[0.5981648]
bs0_ue00384.png,[1.],[0.742029],0.68579173,0.82470155,-0.16840985,0.45990866,[0.5452979],[0.52394116]
bs0_ue00385.png,[1.],[0.742029],0.41850185,0.37654716,0.082611024,0.7109295,[0.10740623],[0.45578238]
bs0_ue00386.png,[1.],[0.742029],0.6529405,0.5629008,-0.08259111,0.5457274,[0.36108363],[0.5066879]
bs0_ue00387.png,[1.],[0.742029],0.7018496,0.7496994,-0.14373639,0.48458213,[0.5039151],[0.5206423]
bs0_ue00388.png,[1.],[0.742029],0.39241678,0.38227335,0.09599144,0.72431,[0.08241285],[0.447284]
bs0_ue00389.png,[0.],[0.742029],0.8123168,0.20317641,0.14020482,0.7633144,[0.6303261],[0.8114542]
bs0_ue00390.png,[1.],[0.742029],0.537258,0.80122864,-0.21214795,0.4161706,[0.43947232],[0.5133888]
bs0_ue00391.png,[1.],[0.742029],0.3160759,0.22143686,0.32126367,0.9495822,[0.19877669],[0.4827694]
bs0_ue00392.png,[0.],[0.742029],0.66202235,0.504404,-0.26952428,0.75658756,[0.7001407],[0.900829]
bs0_ue00393.png,[1.],[0.742029],0.33819714,0.23923264,0.29731512,0.9256336,[0.18165745],[0.4734824]
bs0_ue00394.png,[1.],[0.742029],0.27147698,0.31898755,0.40993387,1.0382524,[0.11497688],[0.4609372]
bs0_ue00395.png,[1.],[0.742029],0.44114995,0.74881476,-0.24552245,0.38279608,[0.35187516],[0.5047433]
bs0_ue00396.png,[0.],[0.742029],0.38510212,0.15500402,0.2969306,0.81249964,[0.28027672],[0.65903753]
bs0_ue00397.png,[1.],[0.742029],0.69772846,0.7344351,-0.14015548,0.48816305,[0.49085984],[0.5195477]
bs0_ue00398.png,[1.],[0.742029],0.67654526,0.6813103,-0.12791467,0.5004039,[0.44131607],[0.51512307]
bs0_ue00399.png,[1.],[0.742029],0.25785178,0.2548551,0.39006704,1.0183856,[0.17796525],[0.47755486]
bs0_ue00400.png,[1.],[0.742029],0.3074036,0.44974288,-0.4068086,0.2215099,[0.04370764],[0.42486915]
bs0_ue00401.png,[1.],[0.742029],0.7998701,0.72975296,-0.115706645,0.51261187,[0.57006496],[0.52577424]
bs0_ue00402.png,[0.],[0.742029],0.8358157,0.32096672,0.12454124,0.6411852,[0.53699213],[0.67810386]
bs0_ue00403.png,[1.],[0.742029],0.487555,0.62451637,-0.17946951,0.44884902,[0.26501083],[0.4926932]
bs0_ue00404.png,[1.],[0.742029],0.7145937,0.718901,-0.13093427,0.49738425,[0.49425384],[0.51983094]
bs0_ue00405.png,[0.],[0.742029],0.7713607,0.32601517,0.12454124,0.6406749,[0.47243372],[0.6736949]
bs0_ue00406.png,[1.],[0.742029],0.42923108,0.7165953,-0.24576406,0.38255447,[0.3176289],[0.5006384]
bs0_ue00407.png,[1.],[0.742029],0.5800331,0.8828507,-0.21309726,0.41522127,[0.5314609],[0.5221628]
bs0_ue00408.png,[0.],[0.742029],0.6354059,0.19721127,0.12454124,1.1704124,[0.47857592],[0.6237611]
bs0_ue00409.png,[1.],[0.742029],0.22709787,0.45939502,-0.54752994,0.08078859,[0.10758743],[0.45882207]
bs0_ue00410.png,[1.],[0.742029],0.48540315,0.67910904,-0.20278895,0.42552957,[0.3082467],[0.4994191]
bs0_ue00411.png,[1.],[0.742029],0.26119438,0.4855585,-0.46301755,0.165301,[0.09499446],[0.45434955]
bs0_ue00412.png,[1.],[0.742029],0.6198199,0.60405135,-0.11182418,0.5164944,[0.3510214],[0.5056796]
bs0_ue00413.png,[1.],[0.742029],0.5717049,0.74177915,-0.18307675,0.44524178,[0.4087679],[0.5119539]
bs0_ue00414.png,[1.],[0.742029],0.7832134,0.9241393,-0.16652076,0.46179777,[0.68425953],[0.5334697]
bs0_ue00415.png,[1.],[0.742029],0.56599337,0.5761432,-0.11520314,0.5131154,[0.29083088],[0.49801245]
bs0_ue00416.png,[1.],[0.742029],0.4791878,0.9590358,-0.25793976,0.3703788,[0.5633573],[0.5238584]
bs0_ue00417.png,[1.],[0.742029],0.54380804,0.99703777,-0.24127631,0.38704222,[0.61988735],[0.52779526]
bs0_ue00418.png,[1.],[0.742029],0.4346527,0.6406676,-0.22112079,0.4071977,[0.25009298],[0.49113628]
bs0_ue00419.png,[1.],[0.742029],0.41479984,0.6585269,-0.24119103,0.3871275,[0.25839782],[0.49242997]
bs0_ue00420.png,[1.],[0.742029],0.36760622,0.480245,-0.18939307,0.43892545,[0.08057378],[0.44793153]
bs0_ue00421.png,[1.],[0.742029],0.3220393,0.34925014,0.31715378,0.94547236,[0.07388611],[0.44442904]
bs0_ue00422.png,[1.],[0.742029],0.59481174,0.8322599,-0.19796672,0.43035182,[0.49580905],[0.5199503]
bs0_ue00423.png,[1.],[0.742029],0.27032834,0.10108626,0.3471064,0.97542495,[0.32269436],[0.5022368]
bs0_ue00424.png,[1.],[0.742029],0.28469694,0.51824003,-0.38753438,0.24078414,[0.11012436],[0.45993534]
bs0_ue00425.png,[1.],[0.742029],0.50734234,0.9246482,-0.24434683,0.3839717,[0.5394005],[0.52208555]
bs0_ue00426.png,[1.],[0.742029],0.40349594,0.5106291,-0.17076847,0.45755005,[0.12513956],[0.46439475]
bs0_ue00427.png,[0.],[0.742029],0.7727402,0.32160592,0.12454124,0.6431261,[0.47410673],[0.67305875]
bs0_ue00428.png,[1.],[0.742029],0.40297702,0.6249327,-0.24034056,0.38797796,[0.22300924],[0.48558557]
bs0_ue00429.png,[1.],[0.742029],0.7967099,0.85998243,-0.15008478,0.47823375,[0.64809936],[0.53118116]
bs0_ue00430.png,[1.],[0.742029],0.5351851,0.6297281,-0.15672413,0.47159442,[0.3005724],[0.49935448]
bs0_ue00431.png,[0.],[0.742029],0.40779275,0.9781426,-0.077711284,0.23205099,[0.78765917],[0.7566831]
bs0_ue00432.png,[1.],[0.742029],0.3212735,0.551354,-0.31686738,0.31145114,[0.13553049],[0.46785235]
bs0_ue00433.png,[1.],[0.742029],0.7875071,0.97463983,-0.17502618,0.45329237,[0.7251307],[0.5359095]
bs0_ue00434.png,[1.],[0.742029],0.38999388,0.7022078,-0.26785153,0.36046702,[0.2927843],[0.49829373]
bs0_ue00435.png,[1.],[0.742029],0.36770663,0.6753644,-0.27976817,0.34855035,[0.2621425],[0.49183193]
bs0_ue00436.png,[1.],[0.742029],0.6235939,0.6840829,-0.14480093,0.4835176,[0.40198997],[0.5112675]
bs0_ue00437.png,[1.],[0.742029],0.28279752,0.2175997,0.3537559,0.98207444,[0.20642546],[0.48426864]
bs0_ue00438.png,[1.],[0.742029],0.21627963,0.20421873,0.40667877,1.0349972,[0.24072058],[0.49039584]
bs0_ue00439.png,[1.],[0.742029],0.67817146,0.70956594,-0.137369,0.49094954,[0.45996693],[0.516844]
bs0_ue00440.png,[1.],[0.742029],0.8498145,0.69678426,-0.09724687,0.53107166,[0.5963642],[0.5276036]
bs0_ue00441.png,[1.],[0.742029],0.30261537,0.4730142,-0.3858086,0.24250993,[0.06391466],[0.43944538]
bs0_ue00442.png,[1.],[0.742029],0.5022203,0.94971347,-0.24912174,0.3791968,[0.5613374],[0.5237173]
bs0_ue00443.png,[1.],[0.742029],0.6909024,0.97320145,-0.19707358,0.43124494,[0.66619515],[0.5323405]
bs0_ue00444.png,[1.],[0.742029],0.4196521,0.6697809,-0.24080677,0.38751176,[0.27058312],[0.49425414]
bs0_ue00445.png,[1.],[0.742029],0.26106885,0.52992165,-0.4156232,0.21269532,[0.13026503],[0.4663337]
bs0_ue00446.png,[0.],[0.742029],0.5881197,0.3836182,-0.077711284,0.9607879,[0.45138755],[0.7384711]
bs0_ue00447.png,[1.],[0.742029],0.29345933,0.7023409,-0.3349419,0.29337662,[0.28670025],[0.49450153]
bs0_ue00448.png,[1.],[0.742029],0.2985263,0.50574946,-0.36893445,0.25938407,[0.09443678],[0.4541311]
